Row Name,Timer,Line
1873,165486,2
1874,165486,1
1875,165686,1
1876,165686,4
1877,165886,4
1878,166086,2
1879,166086,3
1880,166086,1
1881,166276,3
1882,166276,1
1883,166466,4
1884,166466,2
1885,166657,2
1886,166847,3
1887,166847,4
1888,166847,1
1889,167028,3
1890,167028,4
1891,167210,2
1892,167210,1
1893,167392,1
1894,167574,4
1895,167574,2
1896,167574,3
1897,167747,2
1898,167747,3
1899,167921,4
1900,167921,1
1901,168095,4
1902,168269,1
1903,168269,3
1904,168269,2
1905,168435,2
1906,168435,3
1907,168602,4
1908,168602,3
1909,168769,4
1910,168935,2
1911,168935,1
1912,168935,3
1913,169095,4
1914,169095,1
1915,169255,3
1916,169255,2
1917,169415,2
1918,169575,1
1919,169575,4
1920,169575,3
1921,169728,1
1922,169728,3
1923,169882,3
1924,169882,2
1925,170036,2
1926,170190,3
1927,170190,4
1928,170190,1
1929,170338,2
1930,170338,1
1931,170486,4
1932,170486,3
1933,170634,3
1934,170782,2
1935,170782,4
1936,170782,1
1937,170924,3
1938,170924,1
1939,171067,4
1940,171067,2
1941,171210,2
1942,171353,3
1943,171353,4
1944,171353,1
1945,171490,2
1946,171490,4
1947,171628,3
1948,171628,1
1949,171766,1
1950,171904,2
1951,171904,3
1952,171904,4
1953,172037,4
1954,172037,3
1955,172170,1
1956,172170,2
1957,172303,2
1958,172437,1
1959,172437,4
1960,172437,3
1961,172566,2
1962,172566,1
1963,172695,4
1964,172695,3
1965,172824,3
1966,172953,4
1967,172953,1
1968,172953,2
1969,173078,3
1970,173078,4
1971,173203,1
1972,173203,2
1973,173328,2
1974,173453,3
1975,173453,4
1976,173453,1
1977,173574,2
1978,173574,4
1979,173695,1
1980,173695,3
1981,173816,3
1982,173937,4
1983,173937,2
1984,173937,1
1985,174054,3
1986,174054,1
1987,174172,2
1988,174172,4
1989,174289,4
1990,174407,1
1991,174407,3
1992,174407,2
1993,174522,4
1994,174637,3
1995,174753,2
1996,174868,1
1997,174868,4
1998,174983,3
1999,175099,4
2000,175099,2
2001,175214,1
2002,175330,3
2003,175330,4
2004,175445,2
2005,175560,4
2006,175676,1
2007,175676,2
2008,175733,3
2009,175791,4
2010,175791,1
2011,175849,2
2012,175906,3
2013,175906,4
2014,175964,1
2015,175964,2
2016,176022,3
2017,176022,4
2018,176080,2
2019,176080,1
2020,176137,3
2021,176137,4
2022,176195,1
2023,176253,4
2024,176253,3
2025,176253,2
2026,179453,3
2027,179453,4
2028,179453,1
2029,179553,2
2030,179653,3
2031,179653,4
2032,179753,2
2033,179853,4
2034,179853,1
2035,179953,3
2036,180053,2
2037,180053,1
2038,180153,4
2039,180253,3
2040,180253,2
2041,180353,1
2042,180453,3
2043,180453,4
2044,180553,2
2045,180653,4
2046,180653,1
2047,180753,3
2048,180853,1
2049,180853,2
2050,180953,4
2051,180953,3
2052,181053,1
2053,181053,2
2054,181053,4
2055,181153,3
2056,181253,2
2057,181253,1
2058,181353,3
2059,181453,4
2060,181453,1
2061,181553,2
2062,181653,4
2063,181653,3
2064,181753,2
2065,181853,3
2066,181853,1
2067,181953,4
2068,182053,3
2069,182053,2
2070,182153,1
2071,182253,2
2072,182253,4
2073,182353,3
2074,182453,2
2075,182453,1
2076,182553,4
2077,182553,3
2078,182653,2
2079,182653,1
2080,182653,4
2081,182753,3
2082,182853,2
2083,182853,1
2084,182953,4
2085,183053,2
2086,183053,3
2087,183153,1
2088,183253,2
2089,183253,4
2090,183353,3
2091,183453,1
2092,183453,2
2093,183553,4
2094,183653,3
2095,183653,1
2096,183753,2
2097,183853,4
2098,183853,3
2099,183953,1
2100,184053,2
2101,184053,3
2102,184153,1
2103,184153,4
2104,184253,4
2105,184253,2
2106,184253,3
2107,184353,1
2108,184453,2
2109,184453,3
2110,184553,4
2111,184553,1
2112,184653,3
2113,184753,1
2114,184753,4
2115,184853,3
2116,184853,2
2117,184953,1
2118,185053,3
2119,185053,4
2120,185153,2
2121,185153,1
2122,185253,4
2123,185253,3
2124,185353,2
2125,185353,1
2126,185453,4
2127,185453,1
2128,185503,2
2129,185553,3
2130,185603,4
2131,185653,2
2132,185653,1
2133,185753,4
2134,185753,3
2135,185853,2
2136,185853,4
2137,185853,1
2138,185953,3
2139,186053,2
2140,186053,1
2141,186153,4
2142,186253,1
2143,186253,2
2144,186353,3
2145,186453,1
2146,186453,4
2147,186553,2
2148,186653,3
2149,186653,4
2150,186753,1
2151,186853,2
2152,186853,4
2153,186953,3
2154,187053,1
2155,187053,4
2156,187153,2
2157,187253,3
2158,187253,1
2159,187353,4
2160,187353,2
2161,187453,1
2162,187453,3
2163,187453,4
2164,187553,2
2165,187653,3
2166,187653,4
2167,187753,1
2168,187853,3
2169,187853,2
2170,187953,4
2171,188053,1
2172,188053,3
2173,188153,2
2174,188253,3
2175,188253,4
2176,188353,1
2177,188453,3
2178,188453,2
2179,188553,4
2180,188653,1
2181,188653,2
2182,188753,4
2183,188853,3
2184,188853,2
2185,188953,1
2186,188953,4
2187,189053,1
2188,189053,3
2189,189053,2
2190,189153,4
2191,189253,3
2192,189253,2
2193,189253,1
2194,189353,4
2195,189453,1
2196,189453,2
2197,189653,3
2198,189653,2
2199,189653,1
2200,189753,4
2201,189853,2
2202,189853,3
2203,189953,1
2204,190053,4
2205,190053,3
2206,190153,1
2207,190153,2
2208,190253,4
2209,190253,2
2210,190353,3
2211,190453,2
2212,190453,1
2213,190553,4
2214,190553,3
2215,190653,2
2216,190653,3
2217,190653,1
2218,190753,4
2219,190853,2
2220,190853,1
2221,190953,4
2222,190953,3
2223,191053,1
2224,191153,4
2225,191153,3
2226,191253,1
2227,191253,2
2228,191353,2
2229,191353,4
2230,191453,1
2231,191453,3
2232,191553,4
2233,191553,3
2234,191653,1
2235,191653,2
2236,191753,4
2237,191753,2
2238,191853,3
2239,191853,4
2240,191903,2
2241,191953,1
2242,192003,4
2243,192053,3
2244,192053,2
2245,192153,1
2246,192153,2
2247,192253,1
2248,192253,4
2249,192253,3
2250,192353,2
2251,192453,1
2252,192453,4
2253,192553,3
2254,192653,1
2255,192653,2
2256,192753,3
2257,192853,4
2258,192853,2
2259,192953,1
2260,193053,2
2261,193053,3
2262,193153,4
2263,193253,2
2264,193253,1
2265,193353,3
2266,193453,1
2267,193453,4
2268,193553,2
2269,193653,4
2270,193653,3
2271,193753,1
2272,193753,2
2273,193853,4
2274,193853,3
2275,193853,1
2276,193953,2
2277,194053,3
2278,194053,4
2279,194153,2
2280,194253,1
2281,194253,4
2282,194353,3
2283,194453,1
2284,194453,2
2285,194553,3
2286,194653,2
2287,194653,4
2288,194753,1
2289,194853,2
2290,194853,3
2291,194953,4
2292,195053,3
2293,195053,1
2294,195153,2
2295,195253,3
2296,195253,4
2297,195353,1
2298,195353,2
2299,195453,3
2300,195453,4
2301,195453,1
2302,195553,2
2303,195653,3
2304,195653,4
2305,195753,1
2306,195853,3
2307,195853,2
2308,195953,4
2309,196053,3
2310,196053,1
2311,196153,2
2312,196253,4
2313,196253,3
2314,196353,1
2315,196453,2
2316,196453,4
2317,196553,3
2318,196653,1
2319,196653,2
2320,196753,4
2321,196853,3
2322,196853,2
2323,196953,4
2324,196953,1
2325,197053,1
2326,197053,3
2327,197053,2
2328,197153,4
2329,197253,3
2330,197253,2
2331,197353,1
2332,197353,4
2333,197453,2
2334,197553,4
2335,197553,1
2336,197653,2
2337,197653,3
2338,197753,4
2339,197853,2
2340,197853,1
2341,197953,3
2342,197953,4
2343,198053,1
2344,198053,2
2345,198153,3
2346,198153,4
2347,198253,1
2348,198253,4
2349,198303,3
2350,198353,2
2351,198403,1
2352,198453,3
2353,198453,4
2354,198553,1
2355,198553,4
2356,198653,3
2357,198653,2
2358,198653,1
2359,198753,4
2360,198853,3
2361,198853,2
2362,198953,1
2363,199053,4
2364,199053,2
2365,199153,3
2366,199253,4
2367,199253,2
2368,199353,1
2369,199453,3
2370,199453,2
2371,199553,4
2372,199653,3
2373,199653,1
2374,199753,2
2375,199853,4
2376,199853,1
2377,199953,3
2378,200053,2
2379,200053,4
2380,200153,1
2381,200153,3
2382,200253,4
2383,200253,2
2384,200253,1
2385,200353,3
2386,200453,2
2387,200453,1
2388,200553,4
2389,200653,2
2390,200653,3
2391,200753,1
2392,200853,4
2393,200853,2
2394,200953,3
2395,201053,2
2396,201053,1
2397,201153,4
2398,201253,2
2399,201253,3
2400,201353,1
2401,201453,4
2402,201453,3
2403,201553,1
2404,201653,2
2405,201653,3
2406,201753,4
2407,201753,1
2408,201853,4
2409,201853,2
2410,201853,3
2411,201953,1
2412,202053,3
2413,202053,4
2414,202153,2
2415,202253,3
2416,202253,1
2417,202353,4
2418,202453,2
2419,202453,1
2420,202553,3
2421,202653,4
2422,202653,1
2423,202753,2
2424,202853,1
2425,202853,3
2426,202953,4
2427,203053,3
2428,203053,2
2429,203153,1
2430,203253,3
2431,203253,4
2432,203353,1
2433,203353,2
2434,203453,3
2435,203453,2
2436,203453,4
2437,203553,1
2438,203653,3
2439,203653,4
2440,203753,1
2441,203753,2
2442,203853,4
2443,203853,2
2444,203953,3
2445,203953,1
2446,204053,4
2447,204053,3
2448,204153,2
2449,204153,1
2450,204203,3
2451,204253,4
2452,204253,1
2453,204353,3
2454,204353,2
2455,204453,4
2456,204453,3
2457,204553,1
2458,204553,2
2459,204653,4
2460,204653,3
2461,204703,2
2462,204753,1
2463,204803,4
2464,204853,3
2465,204853,2
2466,204903,1
2467,204953,4
2468,204953,3
2469,205003,2
2470,205053,4
2471,205053,1
2472,205053,3
2473,205153,4
2474,205253,3
2475,205253,1
2476,205353,1
2477,205453,2
2478,205453,4
2479,205553,4
2480,205653,3
2481,205653,1
2482,205753,1
2483,205853,2
2484,205853,4
2485,205953,4
2486,206053,3
2487,206053,1
2488,206153,2
2489,206153,3
2490,206253,4
2491,206253,1
2492,206353,4
2493,206453,2
2494,206453,1
2495,206553,3
2496,206553,4
2497,206603,2
2498,206653,4
2499,206653,1
2500,206753,1
2501,206853,4
2502,206853,2
2503,206953,4
2504,207053,3
2505,207053,1
2506,207153,1
2507,207253,2
2508,207253,4
2509,207353,4
2510,207453,3
2511,207453,1
2512,207553,1
2513,207653,4
2514,207653,2
2515,207753,4
2516,207753,3
2517,207853,1
2518,207853,2
2519,207903,3
2520,207953,4
2521,208003,1
2522,208053,3
2523,208053,2
2524,208153,3
2525,208153,1
2526,208253,1
2527,208253,4
2528,208353,4
2529,208453,3
2530,208453,1
2531,208553,3
2532,208653,1
2533,208653,4
2534,208753,1
2535,208853,2
2536,208853,3
2537,208953,2
2538,209053,4
2539,209053,1
2540,209153,4
2541,209253,2
2542,209253,3
2543,209353,3
2544,209353,1
2545,209453,2
2546,209453,4
2547,209553,4
2548,209653,1
2549,209653,2
2550,209753,4
2551,209753,3
2552,209803,2
2553,209853,4
2554,209853,1
2555,209953,2
2556,209953,3
2557,210003,1
2558,210053,4
2559,210153,4
2560,210253,2
2561,210253,1
2562,210353,4
2563,210353,1
2564,210403,2
2565,210453,4
2566,210453,3
2567,210553,3
2568,210653,2
2569,210653,1
2570,210703,4
2571,210753,3
2572,210803,2
2573,210853,4
2574,210853,1
2575,210953,1
2576,211053,4
2577,211053,3
2578,211103,2
2579,211153,4
2580,211153,1
2581,211203,3
2582,211253,2
2583,211253,1
2584,211303,4
2585,211353,3
2586,211403,2
2587,211453,1
2588,211453,4
2589,211553,1
2590,211653,2
2591,211653,3
2592,211753,3
2593,211853,4
2594,211853,1
2595,211953,4
2596,212053,2
2597,212053,1
2598,212153,2
2599,212253,3
2600,212253,1
2601,212353,1
2602,212453,3
2603,212453,4
2604,212553,3
2605,212553,2
2606,212653,1
2607,212653,4
2608,212753,1
2609,212853,4
2610,212853,2
2611,212953,3
2612,212953,4
2613,213003,1
2614,213053,2
2615,213053,3
2616,213153,2
2617,213253,3
2618,213253,1
2619,213353,3
2620,213453,1
2621,213453,2
2622,213553,1
2623,213653,3
2624,213653,2
2625,213753,3
2626,213853,2
2627,213853,1
2628,213953,1
2629,214053,3
2630,214053,2
2631,214153,4
2632,214153,2
2633,214253,3
2634,214253,1
2635,214303,2
2636,214353,4
2637,214403,3
2638,214453,2
2639,214453,1
2640,214553,2
2641,214653,4
2642,214653,3
2643,214753,4
2644,214853,1
2645,214853,2
2646,214953,2
2647,214953,1
2648,215053,3
2649,215153,3
2650,215253,1
2651,215253,2
2652,215353,2
2653,215353,3
2654,215453,4
2655,215453,3
2656,215553,4
2657,215553,1
2658,215653,1
2659,215653,2
2660,215753,3
2661,215753,4
2662,215853,2
2663,215853,1
2664,215953,2
2665,216053,4
2666,216053,3
2667,216153,1
2668,216153,2
2669,216203,3
2670,216253,1
2671,216253,4
2672,216353,4
2673,216353,2
2674,216403,3
2675,216453,1
2676,216453,2
2677,216553,1
2678,216653,4
2679,216653,3
2680,216703,2
2681,216753,4
2682,216753,1
2683,216853,1
2684,216853,2
2685,216903,3
2686,216953,4
2687,217003,1
2688,217053,4
2689,217053,3
2690,217103,2
2691,217153,1
2692,217153,4
2693,217203,3
2694,217253,2
2695,217303,1
2696,217353,4
2697,217403,3
2698,217453,2
2699,217453,1
2700,217503,4
2701,217553,3
2702,217553,2
2703,217603,1
2704,217653,4
2705,217653,3
2706,217703,2
2707,217753,4
2708,217753,1
2709,217803,3
2710,217853,4
2711,217853,1
2712,217853,2
2713,217953,2
2714,218053,4
2715,218053,1
2716,218153,4
2717,218253,3
2718,218253,1
2719,218353,1
2720,218453,2
2721,218453,4
2722,218553,4
2723,218653,3
2724,218653,1
2725,218753,1
2726,218853,2
2727,218853,4
2728,218953,1
2729,218953,3
2730,219053,1
2731,219053,2
2732,219153,2
2733,219253,3
2734,219253,4
2735,219353,2
2736,219353,1
2737,219403,3
2738,219453,1
2739,219453,4
2740,219553,4
2741,219653,1
2742,219653,3
2743,219753,1
2744,219853,2
2745,219853,4
2746,219953,4
2747,220053,3
2748,220053,1
2749,220153,1
2750,220253,2
2751,220253,4
2752,220353,4
2753,220453,1
2754,220453,3
2755,220553,1
2756,220553,2
2757,220653,4
2758,220653,3
2759,220703,2
2760,220753,1
2761,220803,4
2762,220853,2
2763,220853,3
2764,220953,2
2765,220953,1
2766,221053,3
2767,221053,1
2768,221153,3
2769,221253,2
2770,221253,4
2771,221353,2
2772,221453,4
2773,221453,1
2774,221553,4
2775,221653,3
2776,221653,2
2777,221753,2
2778,221853,1
2779,221853,4
2780,221953,4
2781,222053,3
2782,222053,2
2783,222153,2
2784,222153,4
2785,222253,3
2786,222253,1
2787,222353,1
2788,222453,4
2789,222453,3
2790,222553,2
2791,222553,1
2792,222603,4
2793,222653,3
2794,222653,2
2795,222753,3
2796,222753,4
2797,222803,2
2798,222853,1
2799,222853,4
2800,222953,2
2801,222953,1
2802,223053,4
2803,223053,3
2804,223103,1
2805,223153,2
2806,223203,3
2807,223253,1
2808,223253,4
2809,223353,1
2810,223453,3
2811,223453,4
2812,223503,2
2813,223553,1
2814,223603,3
2815,223653,4
2816,223653,2
2817,223753,4
2818,223853,2
2819,223853,1
2820,224053,2
2821,224053,3
2822,224053,4
2823,224153,2
2824,224253,1
2825,224253,4
2826,224353,4
2827,224453,3
2828,224453,2
2829,224553,2
2830,224653,1
2831,224653,4
2832,224753,1
2833,224853,3
2834,224853,4
2835,224953,3
2836,225053,2
2837,225053,4
2838,225153,4
2839,225253,2
2840,225253,1
2841,225353,2
2842,225353,3
2843,225453,4
2844,225453,1
2845,225553,4
2846,225653,2
2847,225653,1
2848,225753,4
2849,225753,3
2850,225803,2
2851,225853,4
2852,225853,1
2853,225953,1
2854,226053,2
2855,226053,3
2856,226153,3
2857,226253,4
2858,226253,1
2859,226353,1
2860,226453,2
2861,226453,3
2862,226553,3
2863,226653,4
2864,226653,1
2865,226753,1
2866,226853,2
2867,226853,4
2868,226953,4
2869,226953,1
2870,227053,1
2871,227053,2
2872,227103,3
2873,227153,4
2874,227203,1
2875,227253,2
2876,227253,3
2877,227353,2
2878,227353,4
2879,227453,4
2880,227453,3
2881,227503,2
2882,227553,1
2883,227603,3
2884,227653,4
2885,227703,2
2886,227753,1
2887,227803,3
2888,227853,4
2889,227903,2
2890,227953,1
2891,228003,3
2892,228053,4
2893,228103,2
2894,228153,1
2895,228203,3
2896,228253,4
2897,228303,2
2898,228353,1
2899,228403,3
2900,228453,4
2901,228503,2
2902,228553,3
2903,228603,1
2904,228653,2
2905,228703,4
2906,228753,3
2907,228803,1
2908,228853,2
2909,228853,4
2910,228903,3
2911,228953,1
2912,229003,2
2913,229053,4
2914,229103,3
2915,229153,1
2916,229203,2
2917,229253,4
2918,229253,3
2919,229303,2
2920,229353,1
2921,229403,4
2922,229453,3
2923,229453,2
2924,229503,1
2925,229553,4
2926,229603,3
2927,229653,1
2928,229653,2
2929,229703,4
2930,229753,3
2931,229803,2
2932,229853,1
2933,229853,4
2934,229903,3
2935,229953,1
2936,229953,2
2937,230003,4
2938,230053,2
2939,230053,3
2940,230103,1
2941,230153,4
2942,230153,3
2943,230203,2
2944,230253,1
2945,230253,4
2946,230303,3
2947,230353,2
2948,230353,1
2949,230403,3
2950,230453,4
2951,230453,1
2952,230503,2
2953,230553,3
2954,230553,4
2955,230603,1
2956,230653,2
2957,230653,4
2958,230653,3
2959,230756,1
2960,230859,3
2961,230859,4
2962,230963,2
2963,231066,1
2964,231066,4
2965,231170,3
2966,231273,1
2967,231273,2
2968,231377,4
2969,231480,3
2970,231480,2
2971,231584,1
2972,231687,4
2973,231687,3
2974,231790,2
2975,231894,1
2976,231894,3
2977,231997,2
2978,231997,3
2979,231997,4
2980,232101,1
2981,232204,2
2982,232204,3
2983,232204,4
2984,232308,4
2985,232308,2
2986,232308,3
2987,232411,1
2988,232515,2
2989,232515,4
2990,232618,3
2991,232721,1
2992,232721,2
2993,232825,3
2994,232928,1
2995,232928,4
2996,233032,2
2997,233135,4
2998,233135,3
2999,233239,1
3000,233342,2
3001,233342,3
3002,233446,4
3003,233549,1
3004,233549,2
3005,233652,3
3006,233756,4
3007,233756,2
3008,233859,3
3009,233963,1
3010,233963,2
3011,233963,3
3012,234066,4
3013,234170,2
3014,234170,1
3015,234273,3
3016,234377,1
3017,234377,4
3018,234480,3
3019,234584,2
3020,234584,1
3021,234687,4
3022,234790,3
3023,234790,2
3024,234894,1
3025,234997,3
3026,234997,4
3027,235101,2
3028,235204,4
3029,235204,1
3030,235308,3
3031,235308,2
3032,235308,1
3033,235411,4
3034,235515,2
3035,235515,1
3036,235515,3
3037,235618,3
3038,235618,2
3039,235618,1
3040,235721,4
3041,235825,3
3042,235825,1
3043,235928,2
3044,236032,4
3045,236032,3
3046,236135,1
3047,236239,3
3048,236239,2
3049,236342,1
3050,236446,2
3051,236446,4
3052,236446,3
3053,236549,1
3054,236549,3
3055,236549,4
3056,236652,4
3057,236652,2
3058,236652,1
3059,236756,3
3060,236756,2
3061,236756,1
3062,236859,3
3063,236859,4
3064,236911,2
3065,236911,1
3066,236963,3
3067,236963,4
3068,237015,2
3069,237015,1
3070,237066,3
3071,237066,4
3072,237118,2
3073,237170,1
3074,237170,4
3075,237221,3
3076,237273,2
3077,237273,1
3078,237273,4
3079,237380,3
3080,237487,4
3081,237487,2
3082,237594,1
3083,237701,4
3084,237701,3
3085,237808,2
3086,237915,1
3087,237915,4
3088,238023,3
3089,238130,1
3090,238130,2
3091,238237,4
3092,238344,3
3093,238344,2
3094,238451,1
3095,238558,4
3096,238558,3
3097,238665,2
3098,238665,1
3099,238665,3
3100,238773,4
3101,238880,2
3102,238880,3
3103,238880,1
3104,238987,1
3105,238987,3
3106,238987,2
3107,239094,4
3108,239201,2
3109,239201,1
3110,239308,3
3111,239415,1
3112,239415,4
3113,239523,2
3114,239630,3
3115,239630,4
3116,239737,2
3117,239844,1
3118,239844,3
3119,239951,4
3120,240058,1
3121,240058,2
3122,240165,3
3123,240273,2
3124,240273,4
3125,240380,1
3126,240487,3
3127,240487,4
3128,240594,2
3129,240701,4
3130,240701,3
3131,240701,1
3132,240808,2
3133,240915,3
3134,240915,1
3135,241023,4
3136,241130,2
3137,241130,1
3138,241237,3
3139,241344,4
3140,241344,1
3141,241451,2
3142,241558,4
3143,241558,3
3144,241665,2
3145,241773,1
3146,241773,3
3147,241880,2
3148,241987,4
3149,241987,3
3150,242094,2
3151,242094,3
3152,242094,1
3153,242201,4
3154,242308,2
3155,242308,3
3156,242308,1
3157,242415,1
3158,242415,3
3159,242415,2
3160,242523,4
3161,242630,3
3162,242630,2
3163,242737,4
3164,242844,1
3165,242844,3
3166,242951,2
3167,243058,4
3168,243058,1
3169,243165,3
3170,243273,2
3171,243273,4
3172,243273,1
3173,243380,1
3174,243380,2
3175,243380,3
3176,243487,4
3177,243487,3
3178,243487,2
3179,243594,4
3180,243594,1
3181,243594,3
3182,243701,1
3183,243701,2
3184,243755,3
3185,243808,1
3186,243808,4
3187,243862,2
3188,243915,3
3189,243915,4
3190,243969,2
3191,243969,1
3192,244023,3
3193,244023,4
3194,244076,2
3195,244076,1
3196,244130,4
3197,244130,3
3198,244352,4
3199,244352,2
3200,244574,1
3201,244574,4
3202,244796,1
3203,244796,2
3204,245018,4
3205,245018,3
3206,245241,3
3207,245241,2
3208,245463,2
3209,245463,1
3210,245685,4
3211,245685,1
3212,245796,2
3213,245907,3
3214,245907,4
3215,246130,1
3216,246130,3
3217,246352,2
3218,246352,4
3219,246574,1
3220,246574,2
3221,246796,4
3222,246796,3
3223,247018,2
3224,247018,3
3225,247241,2
3226,247241,1
3227,247352,3
3228,247463,1
3229,247463,2
3230,247518,4
3231,247574,3
3232,247574,2
3233,247630,1
3234,247685,4
3235,247685,3
3236,247907,1
3237,247907,4
3238,248130,2
3239,248130,1
3240,248352,2
3241,248352,3
3242,248574,4
3243,248574,1
3244,248796,4
3245,248796,3
3246,249018,2
3247,249018,3
3248,249241,2
3249,249241,1
3250,249352,3
3251,249463,4
3252,249463,1
3253,249685,1
3254,249685,3
3255,249907,4
3256,249907,2
3257,250130,4
3258,250130,3
3259,250352,2
3260,250352,1
3261,250574,3
3262,250574,2
3263,250796,3
3264,250796,4
3265,250907,1
3266,251018,3
3267,251018,4
3268,251074,2
3269,251130,1
3270,251130,4
3271,251185,3
3272,251241,4
3273,251241,1
3274,251241,2
3275,251463,3
3276,251463,2
3277,251685,1
3278,251685,3
3279,251907,2
3280,251907,1
3281,252130,4
3282,252130,3
3283,252352,3
3284,252352,1
3285,252574,1
3286,252574,2
3287,252796,4
3288,252796,2
3289,252907,3
3290,253018,1
3291,253018,4
3292,253241,2
3293,253241,1
3294,253463,3
3295,253463,4
3296,253685,4
3297,253685,1
3298,253907,2
3299,253907,3
3300,254130,3
3301,254130,4
3302,254352,1
3303,254352,4
3304,254463,2
3305,254574,3
3306,254574,4
3307,254630,1
3308,254685,2
3309,254685,3
3310,254741,4
3311,254796,1
3312,254796,2
3313,255018,4
3314,255018,1
3315,255241,3
3316,255241,4
3317,255463,2
3318,255463,3
3319,255685,1
3320,255685,4
3321,255907,2
3322,255907,1
3323,256130,2
3324,256130,3
3325,256352,4
3326,256352,3
3327,256463,1
3328,256574,2
3329,256574,4
3330,256796,2
3331,256796,3
3332,257018,1
3333,257018,4
3334,257241,2
3335,257241,4
3336,257463,1
3337,257463,3
3338,257685,1
3339,257685,2
3340,257907,3
3341,257907,2
3342,258018,4
3343,258130,1
3344,258130,2
3345,258185,3
3346,258241,1
3347,258241,4
3348,258296,2
3349,258352,3
3350,258352,4
3351,258352,1
3352,258574,4
3353,258574,1
3354,258574,2
3355,258796,1
3356,258796,2
3357,258796,3
3358,259018,1
3359,259018,2
3360,259018,4
3361,259241,3
3362,259241,4
3363,259241,1
3364,259463,2
3365,259463,3
3366,259463,1
3367,259685,1
3368,259685,2
3369,259685,4
3370,259907,4
3371,259907,1
3372,259907,3
3373,260018,1
3374,260130,4
3375,260130,3
3376,260130,2
3377,260352,1
3378,260352,3
3379,260352,4
3380,260574,4
3381,260574,1
3382,260574,2
3383,260796,2
3384,260796,4
3385,260796,3
3386,261018,3
3387,261018,2
3388,261018,1
3389,261241,3
3390,261241,2
3391,261241,4
3392,261463,4
3393,261463,1
3394,261463,3
3395,261685,2
3396,261685,1
3397,261741,4
3398,261796,2
3399,261796,3
3400,261852,1
3401,261907,3
3402,261907,4
3403,262130,3
3404,262130,2
3405,262130,4
3406,262352,1
3407,262352,4
3408,262352,3
3409,262574,1
3410,262574,4
3411,262574,2
3412,262796,3
3413,262796,4
3414,262796,2
3415,263018,3
3416,263018,1
3417,263018,4
3418,263241,4
3419,263241,2
3420,263241,1
3421,263463,4
3422,263463,3
3423,263463,2
3424,263574,3
3425,263685,2
3426,263685,1
3427,263685,4
3428,263907,3
3429,263907,2
3430,263907,1
3431,264130,3
3432,264130,4
3433,264130,2
3434,264352,4
3435,264352,1
3436,264352,2
3437,264574,4
3438,264574,3
3439,264574,1
3440,264796,3
3441,264796,2
3442,264796,1
3443,265018,2
3444,265018,1
3445,265018,4
3446,265241,4
3447,265241,3
3448,265296,2
3449,265352,1
3450,265352,4
3451,265407,3
3452,265463,1
3453,265463,2
3454,265463,4
3455,265685,2
3456,265685,4
3457,265685,3
3458,265907,2
3459,265907,1
3460,265907,3
3461,266130,4
3462,266130,1
3463,266130,3
3464,266352,2
3465,266352,4
3466,266352,1
3467,266574,2
3468,266574,4
3469,266574,3
3470,266796,4
3471,266796,1
3472,266796,2
3473,267018,3
3474,267018,2
3475,267018,1
3476,267130,3
3477,267241,2
3478,267241,4
3479,267241,1
3480,267463,4
3481,267463,2
3482,267463,3
3483,267685,2
3484,267685,3
3485,267685,1
3486,267907,2
3487,267907,3
3488,267907,4
3489,268130,4
3490,268130,1
3491,268130,2
3492,268352,1
3493,268352,4
3494,268352,3
3495,268574,2
3496,268574,4
3497,268574,3
3498,268796,1
3499,268796,4
3500,268852,3
3501,268907,2
3502,268907,1
3503,268963,4
3504,269018,1
3505,269018,2
3506,269018,3
3507,269130,4
3508,269130,3
3509,269241,2
3510,269241,1
3511,269352,3
3512,269352,4
3513,269463,1
3514,269463,3
3515,269574,2
3516,269574,4
3517,269685,1
3518,269685,3
3519,269796,4
3520,269852,2
3521,269907,1
3522,269907,3
3523,269907,4
3524,270018,2
3525,270018,1
3526,270130,3
3527,270130,4
3528,270241,2
3529,270241,1
3530,270352,4
3531,270352,2
3532,270463,3
3533,270463,1
3534,270574,4
3535,270574,2
3536,270685,1
3537,270741,3
3538,270796,2
3539,270796,4
3540,270796,1
3541,270907,2
3542,270907,3
3543,271018,4
3544,271018,1
3545,271130,3
3546,271185,1
3547,271241,4
3548,271241,2
3549,271241,3
3550,271352,1
3551,271352,2
3552,271463,4
3553,271463,3
3554,271574,1
3555,271630,3
3556,271685,4
3557,271685,2
3558,271685,1
3559,271796,2
3560,271907,4
3561,271907,1
3562,271907,3
3563,272018,4
3564,272130,3
3565,272130,2
3566,272130,1
3567,272241,2
3568,272241,4
3569,272352,4
3570,272352,3
3571,272352,1
3572,272463,3
3573,272463,2
3574,272574,4
3575,272574,2
3576,272574,1
3577,273018,1
3578,273907,1
3579,274351,4
3580,274796,2
3581,275685,3
3582,275907,1
3583,276129,3
3584,276351,4
3585,276574,1
3586,276796,2
3587,277018,4
3588,277240,1
3589,277462,3
3590,277685,2
3591,277907,1
3592,278351,4
3593,278796,1
3594,279240,3
3595,279685,2
3596,280574,3
3597,280796,2
3598,281018,4
3599,281240,1
3600,281462,4
3601,281907,3
3602,282055,2
3603,282203,3
3604,282351,2
3605,282796,4
3606,283018,1
3607,283240,3
3608,283907,1
3609,284574,3
3610,284796,4
3611,285018,2
3612,285462,3
3613,285907,1
3614,286796,3
3615,286796,4
3616,286796,2
3617,287018,2
3618,287240,2
3619,287462,3
3620,287462,4
